"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0004730","pseudouridylate synthase activity",1.723383e-05,0.0005859502,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004731","purine-nucleoside phosphorylase activity",0.000184398,0.006269531,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004733","pyridoxamine-phosphate oxidase activity",2.40764e-05,0.0008185978,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004735","pyrroline-5-carboxylate reductase activity",2.57756e-05,0.0008763705,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004736","pyruvate carboxylase activity",5.007288e-05,0.001702478,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004738","pyruvate dehydrogenase activity",0.0008315119,0.02827141,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0004739","pyruvate dehydrogenase (acetyl-transferring) activity",0.0006400743,0.02176253,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004740","pyruvate dehydrogenase (acetyl-transferring) kinase activity",0.0004090053,0.01390618,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004741","[pyruvate dehydrogenase (lipoamide)] phosphatase activity",0.0002590323,0.0088071,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004742","dihydrolipoyllysine-residue acetyltransferase activity",4.582209e-05,0.001557951,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004743","pyruvate kinase activity",3.379105e-05,0.001148896,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004744","retinal isomerase activity",9.036611e-05,0.003072448,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004745","retinol dehydrogenase activity",0.001510964,0.05137279,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0004747","ribokinase activity",0.0001739595,0.005914625,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004748","ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",0.0003515495,0.01195268,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004749","ribose phosphate diphosphokinase activity",0.0006350689,0.02159234,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0004750","ribulose-phosphate 3-epimerase activity",0.0001646964,0.005599679,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004751","ribose-5-phosphate isomerase activity",0.0003002314,0.01020787,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004756","selenide, water dikinase activity",8.019189e-05,0.002726524,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004757","sepiapterin reductase activity",2.845965e-05,0.0009676281,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004758","serine C-palmitoyltransferase activity",0.0009074083,0.03085188,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0004760","serine-pyruvate transaminase activity",5.889844e-05,0.002002547,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004766","spermidine synthase activity",1.630629e-05,0.000554414,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004767","sphingomyelin phosphodiesterase activity",0.0002197579,0.007471768,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0004768","stearoyl-CoA 9-desaturase activity",0.0001795779,0.006105648,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004769","steroid delta-isomerase activity",0.0001050606,0.00357206,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004771","sterol esterase activity",0.0002402353,0.008167999,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004773","steryl-sulfatase activity",0.0002390841,0.008128858,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004774","succinate-CoA ligase activity",0.001077059,0.03662001,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004775","succinate-CoA ligase (ADP-forming) activity",0.0007280531,0.0247538,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004776","succinate-CoA ligase (GDP-forming) activity",0.0007166556,0.02436629,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004777","succinate-semialdehyde dehydrogenase (NAD+) activity",5.42356e-05,0.001844011,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004778","succinyl-CoA hydrolase activity",1.460325e-05,0.0004965105,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004781","sulfate adenylyltransferase (ATP) activity",0.0003807819,0.01294658,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004782","sulfinoalanine decarboxylase activity",0.0003499286,0.01189757,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004784","superoxide dismutase activity",0.0004702191,0.01598745,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004788","thiamine diphosphokinase activity",0.0004965581,0.01688297,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004790","thioether S-methyltransferase activity",1.678614e-05,0.0005707287,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004792","thiosulfate sulfurtransferase activity",7.004143e-05,0.002381409,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004794","L-threonine ammonia-lyase activity",3.896868e-05,0.001324935,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004796","thromboxane-A synthase activity",9.785733e-05,0.003327149,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004797","thymidine kinase activity",5.235013e-05,0.001779904,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004798","thymidylate kinase activity",0.0003709991,0.01261397,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004799","thymidylate synthase activity",2.118092e-05,0.0007201512,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004800","thyroxine 5'-deiodinase activity",0.0009268282,0.03151216,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004801","sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity",2.424311e-05,0.0008242657,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004802","transketolase activity",0.0001439352,0.004893798,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004803","transposase activity",0.0003041359,0.01034062,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004806","triglyceride lipase activity",0.001403336,0.04771341,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0004807","triose-phosphate isomerase activity",5.336643e-06,0.0001814459,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004809","tRNA (guanine-N2-)-methyltransferase activity",0.0001774376,0.006032879,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004812","aminoacyl-tRNA ligase activity",0.00275868,0.09379512,0,0,0,1,1,44,0.1352094,0,0,0,0,1,1
"GO:0004813","alanine-tRNA ligase activity",8.122147e-05,0.00276153,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004814","arginine-tRNA ligase activity",0.0001921429,0.006532859,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004815","aspartate-tRNA ligase activity",9.725133e-05,0.003306545,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004816","asparagine-tRNA ligase activity",0.0004289179,0.01458321,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004817","cysteine-tRNA ligase activity",9.138137e-05,0.003106966,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004818","glutamate-tRNA ligase activity",6.794906e-05,0.002310268,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004819","glutamine-tRNA ligase activity",9.792269e-05,0.003329371,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004820","glycine-tRNA ligase activity",0.000101989,0.003467624,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004821","histidine-tRNA ligase activity",6.443813e-06,0.0002190897,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004822","isoleucine-tRNA ligase activity",0.0001336604,0.004544453,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004823","leucine-tRNA ligase activity",0.0002160879,0.007346989,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004824","lysine-tRNA ligase activity",8.515214e-06,0.0002895173,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004825","methionine-tRNA ligase activity",4.870639e-05,0.001656017,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004826","phenylalanine-tRNA ligase activity",0.0003543601,0.01204824,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004827","proline-tRNA ligase activity",0.0001096752,0.003728956,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004828","serine-tRNA ligase activity",5.194088e-05,0.00176599,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004829","threonine-tRNA ligase activity",0.000510058,0.01734197,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004830","tryptophan-tRNA ligase activity",0.0001959027,0.006660691,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004831","tyrosine-tRNA ligase activity",9.370649e-05,0.003186021,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004832","valine-tRNA ligase activity",0.0001067346,0.003628977,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004833","tryptophan 2,3-dioxygenase activity",0.0001351894,0.004596439,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004835","tubulin-tyrosine ligase activity",3.434359e-05,0.001167682,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004838","L-tyrosine:2-oxoglutarate aminotransferase activity",3.318504e-05,0.001128292,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004839","ubiquitin activating enzyme activity",0.0002846161,0.009676947,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0004844","uracil DNA N-glycosylase activity",0.0001429214,0.004859327,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0004849","uridine kinase activity",0.0006259669,0.02128288,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0004850","uridine phosphorylase activity",0.0002491031,0.008469506,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004852","uroporphyrinogen-III synthase activity",1.656771e-05,0.0005633021,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004853","uroporphyrinogen decarboxylase activity",6.934141e-05,0.002357608,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004856","xylulokinase activity",4.959723e-05,0.001686306,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004859","phospholipase inhibitor activity",0.001307263,0.04444693,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0004861","cyclin-dependent protein serine/threonine kinase inhibitor activity",0.0006390332,0.02172713,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0004862","cAMP-dependent protein kinase inhibitor activity",0.0009857367,0.03351505,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0004864","protein phosphatase inhibitor activity",0.002982537,0.1014063,0,0,0,1,1,33,0.1014071,0,0,0,0,1,1
"GO:0004865","protein serine/threonine phosphatase inhibitor activity",0.0007116147,0.0241949,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0004867","serine-type endopeptidase inhibitor activity",0.005874989,0.1997496,0,0,0,1,1,93,0.2857836,0,0,0,0,1,1
"GO:0004873","asialoglycoprotein receptor activity",4.43207e-05,0.001506904,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004874","aryl hydrocarbon receptor activity",0.0004055852,0.0137899,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004875","complement receptor activity",0.0002266225,0.007705164,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0004876","complement component C3a receptor activity",1.520541e-05,0.0005169841,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004877","complement component C3b receptor activity",6.463524e-05,0.002197598,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004878","complement component C5a receptor activity",2.390341e-05,0.0008127159,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004879","RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding",0.007912772,0.2690343,0,0,0,1,1,48,0.1475012,0,0,0,0,1,1
"GO:0004882","androgen receptor activity",0.0007146636,0.02429856,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004886","9-cis retinoic acid receptor activity",0.0002312951,0.007864033,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004887","thyroid hormone receptor activity",0.0009052107,0.03077717,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0004890","GABA-A receptor activity",0.002815328,0.09572116,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0004896","cytokine receptor activity",0.00761233,0.2588192,0,0,0,1,1,91,0.2796377,0,0,0,0,1,1
"GO:0004897","ciliary neurotrophic factor receptor activity",0.0006262399,0.02129216,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004900","erythropoietin receptor activity",1.490346e-05,0.0005067176,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004904","interferon receptor activity",0.0002745911,0.009336097,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0004905","type I interferon receptor activity",0.0001120982,0.003811338,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004906","interferon-gamma receptor activity",0.0001635089,0.005559302,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004908","interleukin-1 receptor activity",0.0007273104,0.02472855,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0004909","interleukin-1, Type I, activating receptor activity",0.0001096182,0.003727019,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004910","interleukin-1, Type II, blocking receptor activity",0.0004887369,0.01661706,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004911","interleukin-2 receptor activity",6.983524e-05,0.002374398,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004912","interleukin-3 receptor activity",9.111751e-05,0.003097995,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004913","interleukin-4 receptor activity",4.990723e-05,0.001696846,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004914","interleukin-5 receptor activity",0.0003616332,0.01229553,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004915","interleukin-6 receptor activity",0.0003939537,0.01339442,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004917","interleukin-7 receptor activity",0.0002521975,0.008574714,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004918","interleukin-8 receptor activity",4.961121e-05,0.001686781,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004919","interleukin-9 receptor activity",5.190663e-05,0.001764826,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004920","interleukin-10 receptor activity",0.0004481424,0.01523684,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0004921","interleukin-11 receptor activity",0.0003348305,0.01138424,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004923","leukemia inhibitory factor receptor activity",0.0005380878,0.01829498,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004924","oncostatin-M receptor activity",0.0006193117,0.0210566,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004925","prolactin receptor activity",0.0002791522,0.009491176,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004931","extracellular ATP-gated cation channel activity",0.000219025,0.00744685,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0004935","adrenergic receptor activity",0.00184864,0.06285377,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0004936","alpha-adrenergic receptor activity",0.00133358,0.04534172,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0004937","alpha1-adrenergic receptor activity",0.0006564124,0.02231802,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004938","alpha2-adrenergic receptor activity",0.0006771676,0.0230237,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004939","beta-adrenergic receptor activity",0.0002790121,0.009486411,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004940","beta1-adrenergic receptor activity",0.000110147,0.003744998,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004941","beta2-adrenergic receptor activity",0.0001408325,0.004788305,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004945","angiotensin type II receptor activity",0.0007302821,0.02482959,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004946","bombesin receptor activity",0.0004296596,0.01460842,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004947","bradykinin receptor activity",0.0001112178,0.003781406,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004948","calcitonin receptor activity",0.0005305826,0.01803981,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004949","cannabinoid receptor activity",0.0003948487,0.01342486,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004950","chemokine receptor activity",0.001533982,0.05215539,0,0,0,1,1,26,0.07989649,0,0,0,0,1,1
"GO:0004951","cholecystokinin receptor activity",0.0001180429,0.004013459,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004952","dopamine neurotransmitter receptor activity",0.001263366,0.04295443,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0004953","icosanoid receptor activity",0.001663852,0.05657096,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0004954","prostanoid receptor activity",0.001322608,0.04496868,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0004955","prostaglandin receptor activity",0.001308886,0.04450214,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0004956","prostaglandin D receptor activity",8.90807e-05,0.003028744,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004957","prostaglandin E receptor activity",0.0009822569,0.03339673,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0004958","prostaglandin F receptor activity",0.000205495,0.006986831,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004961","thromboxane A2 receptor activity",1.372185e-05,0.0004665429,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004962","endothelin receptor activity",0.0006553367,0.02228145,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004963","follicle-stimulating hormone receptor activity",0.0005367049,0.01824797,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004964","luteinizing hormone receptor activity",0.0001868699,0.006353576,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004965","G-protein coupled GABA receptor activity",0.0003319403,0.01128597,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004966","galanin receptor activity",0.0005534627,0.01881773,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0004967","glucagon receptor activity",0.000184298,0.006266133,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004968","gonadotropin-releasing hormone receptor activity",0.0001016269,0.003455314,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004969","histamine receptor activity",0.0006100895,0.02074304,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0004970","ionotropic glutamate receptor activity",0.005670159,0.1927854,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0004971","AMPA glutamate receptor activity",0.001768778,0.06013845,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004972","NMDA glutamate receptor activity",0.001349915,0.0458971,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0004974","leukotriene receptor activity",0.0003412436,0.01160228,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0004977","melanocortin receptor activity",0.001221539,0.04153234,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0004978","corticotropin receptor activity",0.0001065536,0.003622822,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004979","beta-endorphin receptor activity",0.0004473543,0.01521005,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004980","melanocyte-stimulating hormone receptor activity",0.0006344364,0.02157084,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004982","N-formyl peptide receptor activity",7.656144e-05,0.002603089,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0004984","olfactory receptor activity",0.009298069,0.3161343,0,0,0,1,1,380,1.167718,0,0,0,0,1,1
"GO:0004985","opioid receptor activity",0.0009264616,0.03149969,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0004990","oxytocin receptor activity",7.957819e-05,0.002705659,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004991","parathyroid hormone receptor activity",0.0004353908,0.01480329,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004992","platelet activating factor receptor activity",0.0001540357,0.005237215,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004993","G-protein coupled serotonin receptor activity",0.003393266,0.1153711,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0004994","somatostatin receptor activity",0.0004778623,0.01624732,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0004995","tachykinin receptor activity",0.0007186973,0.02443571,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0004996","thyroid-stimulating hormone receptor activity",0.0001855268,0.006307912,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004997","thyrotropin-releasing hormone receptor activity",0.0001875717,0.006377436,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0004998","transferrin receptor activity",0.0001229441,0.004180099,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0004999","vasoactive intestinal polypeptide receptor activity",0.0003545548,0.01205486,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0005000","vasopressin receptor activity",0.0008301633,0.02822555,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0005001","transmembrane receptor protein tyrosine phosphatase activity",0.004065096,0.1382133,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0005003","ephrin receptor activity",0.004431501,0.150671,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0005004","GPI-linked ephrin receptor activity",0.003180309,0.1081305,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0005005","transmembrane-ephrin receptor activity",0.001875032,0.06375107,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0005006","epidermal growth factor-activated receptor activity",0.0006363089,0.0216345,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005007","fibroblast growth factor-activated receptor activity",0.0006352958,0.02160006,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0005008","hepatocyte growth factor-activated receptor activity",0.0001159201,0.003941285,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005009","insulin-activated receptor activity",0.0001007836,0.003426642,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005010","insulin-like growth factor-activated receptor activity",0.0008712593,0.02962282,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0005011","macrophage colony-stimulating factor receptor activity",7.081135e-05,0.002407586,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005017","platelet-derived growth factor-activated receptor activity",0.0002988803,0.01016193,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0005018","platelet-derived growth factor alpha-receptor activity",0.0001928765,0.006557801,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005019","platelet-derived growth factor beta-receptor activity",0.0001060038,0.003604131,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005020","stem cell factor receptor activity",0.0003126123,0.01062882,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005021","vascular endothelial growth factor-activated receptor activity",0.001680025,0.05712084,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0005024","transforming growth factor beta-activated receptor activity",0.001540279,0.05236949,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0005025","transforming growth factor beta receptor activity, type I",0.0005831064,0.01982562,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0005026","transforming growth factor beta receptor activity, type II",0.0004692108,0.01595317,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005030","neurotrophin receptor activity",0.0009348824,0.031786,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0005031","tumor necrosis factor-activated receptor activity",0.00179056,0.06087904,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0005034","osmosensor activity",0.0001050602,0.003572048,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005041","low-density lipoprotein receptor activity",0.001734175,0.05896196,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0005042","netrin receptor activity",0.0009724116,0.03306199,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005044","scavenger receptor activity",0.004603393,0.1565154,0,0,0,1,1,49,0.1505742,0,0,0,0,1,1
"GO:0005046","KDEL sequence binding",4.359482e-05,0.001482224,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005047","signal recognition particle binding",0.0001650501,0.005611704,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0005049","nuclear export signal receptor activity",0.0006743812,0.02292896,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0005052","peroxisome matrix targeting signal-1 binding",0.0003874801,0.01317433,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005053","peroxisome matrix targeting signal-2 binding",4.184914e-05,0.001422871,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005055","laminin receptor activity",4.92474e-05,0.001674412,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005068","transmembrane receptor protein tyrosine kinase adaptor activity",0.001658983,0.05640541,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0005070","SH3/SH2 adaptor activity",0.006861419,0.2332883,0,0,0,1,1,57,0.1751577,0,0,0,0,1,1
"GO:0005072","transforming growth factor beta receptor, cytoplasmic mediator activity",0.001320874,0.04490971,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0005078","MAP-kinase scaffold activity",0.0005874914,0.01997471,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
