"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0006682","galactosylceramide biosynthetic process",0.001263609,0.0429627,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0006683","galactosylceramide catabolic process",0.0003518802,0.01196393,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006684","sphingomyelin metabolic process",0.0007979225,0.02712937,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0006685","sphingomyelin catabolic process",0.0002007745,0.006826334,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0006686","sphingomyelin biosynthetic process",0.0005742155,0.01952333,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0006687","glycosphingolipid metabolic process",0.006996696,0.2378876,0,0,0,1,1,71,0.2181789,0,0,0,0,1,1
"GO:0006688","glycosphingolipid biosynthetic process",0.004152822,0.141196,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0006689","ganglioside catabolic process",0.0001722191,0.00585545,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0006690","icosanoid metabolic process",0.006452822,0.2193959,0,0,0,1,1,99,0.3042213,0,0,0,0,1,1
"GO:0006691","leukotriene metabolic process",0.002150307,0.07311042,0,0,0,1,1,30,0.09218826,0,0,0,0,1,1
"GO:0006693","prostaglandin metabolic process",0.001827123,0.0621222,0,0,0,1,1,28,0.08604237,0,0,0,0,1,1
"GO:0006694","steroid biosynthetic process",0.008558012,0.2909724,0,0,0,1,1,113,0.3472424,0,0,0,0,1,1
"GO:0006695","cholesterol biosynthetic process",0.002775755,0.09437567,0,0,0,1,1,41,0.1259906,0,0,0,0,1,1
"GO:0006696","ergosterol biosynthetic process",6.397821e-05,0.002175259,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0006699","bile acid biosynthetic process",0.001958845,0.06660072,0,0,0,1,1,27,0.08296943,0,0,0,0,1,1
"GO:0006700","C21-steroid hormone biosynthetic process",0.000880161,0.02992547,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0006701","progesterone biosynthetic process",0.0001743188,0.00592684,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0006702","androgen biosynthetic process",0.0007941799,0.02700212,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0006703","estrogen biosynthetic process",0.0007104652,0.02415582,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0006704","glucocorticoid biosynthetic process",0.0003995563,0.01358491,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0006705","mineralocorticoid biosynthetic process",0.0002121531,0.007213204,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0006706","steroid catabolic process",0.001152369,0.03918053,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0006707","cholesterol catabolic process",0.0006331202,0.02152609,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0006710","androgen catabolic process",0.0002408734,0.008189697,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0006711","estrogen catabolic process",0.0001808622,0.006149316,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0006713","glucocorticoid catabolic process",6.626559e-05,0.00225303,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006720","isoprenoid metabolic process",0.01022838,0.347765,0,0,0,1,1,127,0.3902636,0,0,0,0,1,1
"GO:0006721","terpenoid metabolic process",0.008925041,0.3034514,0,0,0,1,1,107,0.3288048,0,0,0,0,1,1
"GO:0006726","eye pigment biosynthetic process",0.0007048755,0.02396577,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0006729","tetrahydrobiopterin biosynthetic process",0.0007031498,0.02390709,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0006733","oxidoreduction coenzyme metabolic process",0.008822587,0.2999679,0,0,0,1,1,123,0.3779719,0,0,0,0,1,1
"GO:0006734","NADH metabolic process",0.002034086,0.06915892,0,0,0,1,1,35,0.107553,0,0,0,0,1,1
"GO:0006738","nicotinamide riboside catabolic process",1.435477e-05,0.0004880621,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006739","NADP metabolic process",0.002389792,0.08125292,0,0,0,1,1,30,0.09218826,0,0,0,0,1,1
"GO:0006740","NADPH regeneration",0.0003338869,0.01135215,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0006741","NADP biosynthetic process",0.0002745174,0.00933359,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0006742","NADP catabolic process",0.0004683976,0.01592552,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0006743","ubiquinone metabolic process",0.0009808485,0.03334885,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0006744","ubiquinone biosynthetic process",0.0008162911,0.0277539,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0006747","FAD biosynthetic process",4.487394e-06,0.0001525714,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006749","glutathione metabolic process",0.003094092,0.1051991,0,0,0,1,1,56,0.1720847,0,0,0,0,1,1
"GO:0006750","glutathione biosynthetic process",0.00108994,0.03705796,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0006751","glutathione catabolic process",0.001053967,0.03583489,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0006754","ATP biosynthetic process",0.00195942,0.06662028,0,0,0,1,1,40,0.1229177,0,0,0,0,1,1
"GO:0006756","AMP phosphorylation",7.268424e-05,0.002471264,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006757","ATP generation from ADP",0.001878778,0.06387845,0,0,0,1,1,38,0.1167718,0,0,0,0,1,1
"GO:0006766","vitamin metabolic process",0.01006954,0.3423645,0,0,0,1,1,117,0.3595342,0,0,0,0,1,1
"GO:0006767","water-soluble vitamin metabolic process",0.007168449,0.2437273,0,0,0,1,1,84,0.2581271,0,0,0,0,1,1
"GO:0006768","biotin metabolic process",0.0008284906,0.02816868,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0006771","riboflavin metabolic process",0.0003683832,0.01252503,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0006772","thiamine metabolic process",0.0005738415,0.01951061,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0006775","fat-soluble vitamin metabolic process",0.002866807,0.09747145,0,0,0,1,1,33,0.1014071,0,0,0,0,1,1
"GO:0006776","vitamin A metabolic process",0.0005703114,0.01939059,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0006777","Mo-molybdopterin cofactor biosynthetic process",0.001126673,0.0383069,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0006779","porphyrin-containing compound biosynthetic process",0.001176618,0.04000501,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0006780","uroporphyrinogen III biosynthetic process",0.0003769711,0.01281702,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0006781","succinyl-CoA pathway",0.0003604034,0.01225372,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006782","protoporphyrinogen IX biosynthetic process",0.0002292317,0.007793879,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0006783","heme biosynthetic process",0.0007677039,0.02610193,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0006784","heme a biosynthetic process",0.0002676185,0.009099029,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0006788","heme oxidation",5.045802e-05,0.001715573,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0006789","bilirubin conjugation",4.884759e-05,0.001660818,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0006797","polyphosphate metabolic process",0.0001939127,0.006593032,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006801","superoxide metabolic process",0.00338145,0.1149693,0,0,0,1,1,34,0.10448,0,0,0,0,1,1
"GO:0006805","xenobiotic metabolic process",0.006273985,0.2133155,0,0,0,1,1,104,0.319586,0,0,0,0,1,1
"GO:0006808","regulation of nitrogen utilization",0.0003167104,0.01076815,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0006809","nitric oxide biosynthetic process",0.001324742,0.04504123,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0006817","phosphate ion transport",0.001238426,0.04210649,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0006818","hydrogen transport",0.009941347,0.3380058,0,0,0,1,1,145,0.4455766,0,0,0,0,1,1
"GO:0006824","cobalt ion transport",0.0004141396,0.01408075,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0006825","copper ion transport",0.00124553,0.04234802,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0006826","iron ion transport",0.004127947,0.1403502,0,0,0,1,1,57,0.1751577,0,0,0,0,1,1
"GO:0006828","manganese ion transport",0.001770604,0.06020054,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0006829","zinc II ion transport",0.002743122,0.09326614,0,0,0,1,1,27,0.08296943,0,0,0,0,1,1
"GO:0006833","water transport",0.001533622,0.05214314,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0006837","serotonin transport",0.0005255702,0.01786939,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0006843","mitochondrial citrate transport",4.733466e-05,0.001609379,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006851","mitochondrial calcium ion transport",0.001313663,0.04466454,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0006853","carnitine shuttle",0.000982742,0.03341323,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0006855","drug transmembrane transport",0.001685124,0.0572942,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0006857","oligopeptide transport",0.0007149924,0.02430974,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0006858","extracellular transport",0.0003538841,0.01203206,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0006862","nucleotide transport",0.001658413,0.05638605,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0006863","purine nucleobase transport",0.0006237557,0.0212077,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0006867","asparagine transport",0.0001379587,0.004690596,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0006868","glutamine transport",0.0003094054,0.01051978,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0006869","lipid transport",0.02468412,0.8392601,0,0,0,1,1,272,0.8358402,0,0,0,0,1,1
"GO:0006876","cellular cadmium ion homeostasis",1.289566e-05,0.0004384526,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006878","cellular copper ion homeostasis",0.0007400453,0.02516154,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0006879","cellular iron ion homeostasis",0.004880124,0.1659242,0,0,0,1,1,64,0.1966683,0,0,0,0,1,1
"GO:0006880","intracellular sequestering of iron ion",0.00100494,0.03416796,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0006882","cellular zinc ion homeostasis",0.00189244,0.06434296,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0006883","cellular sodium ion homeostasis",0.001921503,0.06533111,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0006884","cell volume homeostasis",0.001619972,0.05507905,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0006885","regulation of pH",0.007909449,0.2689213,0,0,0,1,1,104,0.319586,0,0,0,0,1,1
"GO:0006890","retrograde vesicle-mediated transport, Golgi to ER",0.006453594,0.2194222,0,0,0,1,1,79,0.2427624,0,0,0,0,1,1
"GO:0006891","intra-Golgi vesicle-mediated transport",0.003114853,0.105905,0,0,0,1,1,37,0.1136989,0,0,0,0,1,1
"GO:0006892","post-Golgi vesicle-mediated transport",0.008078214,0.2746593,0,0,0,1,1,86,0.264273,0,0,0,0,1,1
"GO:0006893","Golgi to plasma membrane transport",0.004057769,0.1379641,0,0,0,1,1,41,0.1259906,0,0,0,0,1,1
"GO:0006895","Golgi to endosome transport",0.001916866,0.06517343,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0006896","Golgi to vacuole transport",0.001103339,0.03751351,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0006900","membrane budding",0.007944231,0.2701039,0,0,0,1,1,108,0.3318777,0,0,0,0,1,1
"GO:0006901","vesicle coating",0.004952719,0.1683924,0,0,0,1,1,65,0.1997412,0,0,0,0,1,1
"GO:0006903","vesicle targeting",0.006822933,0.2319797,0,0,0,1,1,83,0.2550542,0,0,0,0,1,1
"GO:0006904","vesicle docking involved in exocytosis",0.003147807,0.1070254,0,0,0,1,1,39,0.1198447,0,0,0,0,1,1
"GO:0006906","vesicle fusion",0.009009461,0.3063217,0,0,0,1,1,97,0.2980754,0,0,0,0,1,1
"GO:0006907","pinocytosis",0.0007128658,0.02423744,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0006910","phagocytosis, recognition",0.001796791,0.06109089,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0006911","phagocytosis, engulfment",0.004247802,0.1444253,0,0,0,1,1,30,0.09218826,0,0,0,0,1,1
"GO:0006914","autophagy",0.01718518,0.5842962,0,0,0,1,1,248,0.7620896,0,0,0,0,1,1
"GO:0006924","activation-induced cell death of T cells",0.0001679089,0.005708903,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0006925","inflammatory cell apoptotic process",0.0007298763,0.02481579,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0006929","substrate-dependent cell migration",0.004915334,0.1671214,0,0,0,1,1,25,0.07682355,0,0,0,0,1,1
"GO:0006930","substrate-dependent cell migration, cell extension",0.00164048,0.05577631,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0006931","substrate-dependent cell migration, cell attachment to substrate",0.0002242138,0.00762327,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0006933","negative regulation of cell adhesion involved in substrate-bound cell migration",0.0005894426,0.02004105,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0006936","muscle contraction",0.02826655,0.9610628,0,0,0,1,1,245,0.7528708,0,0,0,0,1,1
"GO:0006937","regulation of muscle contraction",0.02070866,0.7040943,0,0,0,1,1,154,0.4732331,0,0,0,0,1,1
"GO:0006939","smooth muscle contraction",0.008819759,0.2998718,0,0,0,1,1,49,0.1505742,0,0,0,0,1,1
"GO:0006940","regulation of smooth muscle contraction",0.009253929,0.3146336,0,0,0,1,1,59,0.1813036,0,0,0,0,1,1
"GO:0006941","striated muscle contraction",0.01269877,0.431758,0,0,0,1,1,112,0.3441695,0,0,0,0,1,1
"GO:0006942","regulation of striated muscle contraction",0.01148444,0.3904708,0,0,0,1,1,87,0.2673459,0,0,0,0,1,1
"GO:0006948","induction by virus of host cell-cell fusion",1.503661e-05,0.0005112448,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0006949","syncytium formation",0.00377119,0.1282205,0,0,0,1,1,27,0.08296943,0,0,0,0,1,1
"GO:0006953","acute-phase response",0.002552759,0.0867938,0,0,0,1,1,42,0.1290636,0,0,0,0,1,1
"GO:0006956","complement activation",0.003348342,0.1138436,0,0,0,1,1,48,0.1475012,0,0,0,0,1,1
"GO:0006957","complement activation, alternative pathway",0.0007108011,0.02416724,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0006958","complement activation, classical pathway",0.002445728,0.08315477,0,0,0,1,1,33,0.1014071,0,0,0,0,1,1
"GO:0006959","humoral immune response",0.01137757,0.3868375,0,0,0,1,1,182,0.5592754,0,0,0,0,1,1
"GO:0006968","cellular defense response",0.002946723,0.1001886,0,0,0,1,1,58,0.1782306,0,0,0,0,1,1
"GO:0006970","response to osmotic stress",0.006640561,0.2257791,0,0,0,1,1,65,0.1997412,0,0,0,0,1,1
"GO:0006971","hypotonic response",0.000800132,0.02720449,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0006972","hyperosmotic response",0.002572412,0.087462,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0006975","DNA damage induced protein phosphorylation",0.0006139516,0.02087436,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.00436402,0.1483767,0,0,0,1,1,62,0.1905224,0,0,0,0,1,1
"GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",0.001121352,0.03812596,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0006979","response to oxidative stress",0.0343927,1.169352,0,0,0,1,1,372,1.143134,0,0,0,0,1,1
"GO:0006982","response to lipid hydroperoxide",0.000183411,0.006235975,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0006983","ER overload response",0.0006705361,0.02279823,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0006984","ER-nucleus signaling pathway",0.002488117,0.08459597,0,0,0,1,1,35,0.107553,0,0,0,0,1,1
"GO:0006987","activation of signaling protein activity involved in unfolded protein response",0.0007196825,0.02446921,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0006990","positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response",0.0002314164,0.007868156,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0006991","response to sterol depletion",0.0007301604,0.02482546,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0006995","cellular response to nitrogen starvation",0.0008766634,0.02980655,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0006997","nucleus organization",0.01126015,0.3828451,0,0,0,1,1,145,0.4455766,0,0,0,0,1,1
"GO:0006998","nuclear envelope organization",0.006210868,0.2111695,0,0,0,1,1,86,0.264273,0,0,0,0,1,1
"GO:0006999","nuclear pore organization",0.001271235,0.04322199,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0007000","nucleolus organization",0.0002714838,0.00923045,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0007004","telomere maintenance via telomerase",0.00137636,0.04679623,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0007014","actin ubiquitination",0.0003524432,0.01198307,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0007015","actin filament organization",0.01972667,0.6707068,0,0,0,1,1,197,0.6053696,0,0,0,0,1,1
"GO:0007016","cytoskeletal anchoring at plasma membrane",0.001223983,0.04161544,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0007018","microtubule-based movement",0.02242635,0.762496,0,0,0,1,1,248,0.7620896,0,0,0,0,1,1
"GO:0007019","microtubule depolymerization",0.001256369,0.04271653,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0007020","microtubule nucleation",0.001557,0.05293799,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0007021","tubulin complex assembly",0.0004009126,0.01363103,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0007023","post-chaperonin tubulin folding pathway",0.0003737324,0.0127069,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0007026","negative regulation of microtubule depolymerization",0.002968447,0.1009272,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0007028","cytoplasm organization",0.001478491,0.05026868,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0007030","Golgi organization",0.009633673,0.3275449,0,0,0,1,1,96,0.2950024,0,0,0,0,1,1
"GO:0007031","peroxisome organization",0.002436277,0.0828334,0,0,0,1,1,30,0.09218826,0,0,0,0,1,1
"GO:0007032","endosome organization",0.004524141,0.1538208,0,0,0,1,1,72,0.2212518,0,0,0,0,1,1
"GO:0007033","vacuole organization",0.009219665,0.3134686,0,0,0,1,1,129,0.3964095,0,0,0,0,1,1
"GO:0007034","vacuolar transport",0.008891581,0.3023138,0,0,0,1,1,118,0.3626071,0,0,0,0,1,1
"GO:0007035","vacuolar acidification",0.001126791,0.03831089,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0007037","vacuolar phosphate transport",0.000137943,0.004690061,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0007039","protein catabolic process in the vacuole",0.0001403712,0.004772621,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0007040","lysosome organization",0.003649513,0.1240834,0,0,0,1,1,55,0.1690118,0,0,0,0,1,1
"GO:0007041","lysosomal transport",0.00729488,0.2480259,0,0,0,1,1,88,0.2704189,0,0,0,0,1,1
"GO:0007042","lysosomal lumen acidification",0.0001180789,0.004014683,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0007043","cell-cell junction assembly",0.008795537,0.2990483,0,0,0,1,1,75,0.2304706,0,0,0,0,1,1
"GO:0007044","cell-substrate junction assembly",0.003893383,0.132375,0,0,0,1,1,39,0.1198447,0,0,0,0,1,1
"GO:0007051","spindle organization",0.008905688,0.3027934,0,0,0,1,1,123,0.3779719,0,0,0,0,1,1
"GO:0007052","mitotic spindle organization",0.005468414,0.1859261,0,0,0,1,1,70,0.2151059,0,0,0,0,1,1
"GO:0007056","spindle assembly involved in female meiosis",0.000140735,0.00478499,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0007057","spindle assembly involved in female meiosis I",0.0001003963,0.003413476,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0007060","male meiosis chromosome segregation",0.0002674469,0.009093195,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0007063","regulation of sister chromatid cohesion",0.002906863,0.09883335,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0007066","female meiosis sister chromatid cohesion",2.212103e-05,0.0007521151,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0007070","negative regulation of transcription from RNA polymerase II promoter during mitotic cell cycle",0.0001259039,0.004280732,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0007072","positive regulation of transcription involved in exit from mitosis",3.602496e-06,0.0001224849,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0007076","mitotic chromosome condensation",0.001327965,0.0451508,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0007077","mitotic nuclear envelope disassembly",0.003822722,0.1299726,0,0,0,1,1,44,0.1352094,0,0,0,0,1,1
"GO:0007079","mitotic chromosome movement towards spindle pole",0.0003174698,0.01079397,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0007080","mitotic metaphase plate congression",0.002776444,0.0943991,0,0,0,1,1,41,0.1259906,0,0,0,0,1,1
"GO:0007084","mitotic nuclear envelope reassembly",0.001103169,0.03750774,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0007088","regulation of mitotic nuclear division",0.01379955,0.4691846,0,0,0,1,1,166,0.5101084,0,0,0,0,1,1
"GO:0007089","traversing start control point of mitotic cell cycle",0.0002427219,0.008252543,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle",0.0001753774,0.005962832,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0007093","mitotic cell cycle checkpoint",0.01107143,0.3764285,0,0,0,1,1,149,0.4578683,0,0,0,0,1,1
"GO:0007094","mitotic spindle assembly checkpoint",0.001609906,0.05473681,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0007095","mitotic G2 DNA damage checkpoint",0.001543588,0.05248199,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0007096","regulation of exit from mitosis",0.001042392,0.03544132,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0007097","nuclear migration",0.0009605864,0.03265994,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0007100","mitotic centrosome separation",0.0002560792,0.008706693,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0007113","endomitotic cell cycle",1.858109e-05,0.0006317572,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0007126","meiotic nuclear division",0.01099536,0.3738421,0,0,0,1,1,148,0.4547954,0,0,0,0,1,1
"GO:0007127","meiosis I",0.007355161,0.2500755,0,0,0,1,1,108,0.3318777,0,0,0,0,1,1
"GO:0007129","synapsis",0.002360853,0.08026902,0,0,0,1,1,46,0.1413553,0,0,0,0,1,1
"GO:0007130","synaptonemal complex assembly",0.0008702975,0.02959011,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0007131","reciprocal meiotic recombination",0.00281367,0.09566476,0,0,0,1,1,47,0.1444283,0,0,0,0,1,1
"GO:0007135","meiosis II",0.0005137314,0.01746687,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0007140","male meiosis",0.002667201,0.09068482,0,0,0,1,1,45,0.1382824,0,0,0,0,1,1
"GO:0007141","male meiosis I",0.0009702486,0.03298845,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0007143","female meiotic division",0.001499435,0.05098078,0,0,0,1,1,26,0.07989649,0,0,0,0,1,1
"GO:0007144","female meiosis I",0.0002180884,0.007415005,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0007147","female meiosis II",0.0001575075,0.005355256,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",0.02730173,0.9282587,0,0,0,1,1,153,0.4701601,0,0,0,0,1,1
"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",0.01221917,0.4154517,0,0,0,1,1,50,0.1536471,0,0,0,0,1,1
"GO:0007158","neuron cell-cell adhesion",0.00507939,0.1726993,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0007159","leukocyte cell-cell adhesion",0.02688977,0.9142523,0,0,0,1,1,256,0.7866731,0,0,0,0,1,1
"GO:0007160","cell-matrix adhesion",0.01145557,0.3894894,0,0,0,1,1,117,0.3595342,0,0,0,0,1,1
"GO:0007161","calcium-independent cell-matrix adhesion",0.0006978725,0.02372767,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0007163","establishment or maintenance of cell polarity",0.02134061,0.7255808,0,0,0,1,1,162,0.4978166,0,0,0,0,1,1
"GO:0007168","receptor guanylyl cyclase signaling pathway",0.0005435688,0.01848134,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0007171","activation of transmembrane receptor protein tyrosine kinase activity",0.00372213,0.1265524,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0007172","signal complex assembly",0.0006510481,0.02213564,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0007174","epidermal growth factor catabolic process",7.645379e-05,0.002599429,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0007175","negative regulation of epidermal growth factor-activated receptor activity",0.001275323,0.04336097,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
